propertyCode,address,province,municipality,district,country,neighborhood,latitude,longitude,distance,floor,price,propertyType,size,exterior,rooms,bathrooms,status,hasLift
94616782,Calle de l'Erudit Orellana,València,València,Extramurs,es,Arrancapins,39.4721107,-0.3882836,954,5,760,flat,99,False,3,1,good,1.0
94459805,Calle de Carrícola,València,València,Jesús,es,La Creu Coberta,39.4530087,-0.3886686,2240,5,620,flat,76,True,3,1,good,1.0
94129521,Calle de Manuel Melià i Fuster,València,València,Benicalap,es,Nou Benicalap,39.4988152,-0.3919203,3326,1,640,flat,62,False,1,1,good,1.0
94101806,Calle de Godofred Ros,València,València,Quatre Carreres,es,Mont-Olivet,39.4592285,-0.3596101,2009,4,560,flat,74,False,3,1,good,0.0
95261689,Avenida de Burjassot,València,València,La Saïdia,es,Marxalenes,39.4859517,-0.383523,1734,5,850,flat,70,True,2,2,good,1.0
93414300,Calle de Salvador Giner,València,València,Ciutat Vella,es,El Carme,39.4788865,-0.3782328,867,1,1065,flat,93,True,3,2,good,1.0
93068807,"Calle Turia, 63",València,València,Extramurs,es,El Botànic,39.4776778,-0.3855404,1019,5,1733,penthouse,91,True,2,2,good,1.0
93068699,"Calle Turia, 63",València,València,Extramurs,es,El Botànic,39.4776778,-0.3855404,1019,5,1733,penthouse,95,True,2,2,good,1.0
92738968,"Ernesto Che Guevara, 24",València,Mislata,Los Juzgados,es,,39.4730722,-0.4081371,2661,5,650,flat,43,True,1,1,good,1.0
89710149,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,2,1678,duplex,79,True,2,2,good,1.0
89707000,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,1,1403,flat,63,True,1,1,good,1.0
89706317,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,2,1293,flat,53,True,1,1,good,1.0
89705355,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,2,1568,flat,86,True,2,1,good,1.0
88425744,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,bj,1403,duplex,72,True,1,1,good,1.0
88425561,"Calle Huertos, 4",València,València,Ciutat Vella,es,El Carme,39.4799078,-0.3803264,1012,bj,1568,duplex,86,True,2,2,good,1.0
38025150,"Calle Ernesto Che Guevara, 24",València,Mislata,Los Juzgados,es,,39.4731342,-0.4084426,2687,4,605,flat,40,True,1,1,good,1.0
84116278,"Bailén, 2",València,València,Extramurs,es,La Roqueta,39.4674007,-0.3777897,416,1,1200,flat,85,True,3,2,good,1.0
36038982,"Calle Ernesto Che Guevara, 24",València,Mislata,Los Juzgados,es,,39.4731342,-0.4084426,2687,16,800,flat,62,True,2,1,good,1.0
93111022,"Calle Ignacio Hernandez Hervas, 5",València,La Torre,,es,,39.4350412,-0.39647099999999996,4338,,580,flat,60,True,2,1,newdevelopment,1.0
89056905,Calle del Padre Urbano,València,València,La Saïdia,es,Sant Antoni,39.4875937,-0.3702878,1926,5,775,flat,99,True,2,1,good,1.0
28563137,Calle Carlos Cervera,València,València,L'Eixample,es,Russafa,39.4650576,-0.3726117,782,4,630,flat,75,True,2,1,good,1.0
89980102,Calle de Vicent Lladró Sena,València,Xirivella,Avenida de la Paz,es,,39.4689186,-0.42701229999999996,4279,2,650,flat,84,True,2,1,good,0.0
88618780,Calle de La Marina Baja s/n,València,València,Campanar,es,Sant Pau,39.4905034,-0.40422179999999996,3163,3,850,flat,81,True,1,1,good,1.0
95730064,Camino Moncada,València,València,Rascanya,es,Torrefiel,39.4918435,-0.3776021,2304,3,675,flat,74,True,2,1,good,1.0
91895518,Calle del Triador,València,València,Ciutat Vella,es,El Pilar,39.4744733,-0.3838835,681,3,680,flat,60,True,3,2,good,0.0
95706062,Calle Uruguai,València,València,Jesús,es,La Raiosa,39.4571042,-0.3850629,1697,5,700,flat,100,True,3,2,good,1.0
95703884,Calle Domingo Gómez,València,València,Rascanya,es,Torrefiel,39.4913001,-0.3774569,2243,1,600,flat,90,True,3,1,good,1.0
91830583,Gran Via del Marqués del Túria,València,València,L'Eixample,es,Gran Vía,39.4632604,-0.3721737,976,1,800,flat,70,False,1,1,good,1.0
91336053,Calle Rascaña,València,València,Campanar,es,Campanar,39.4829835,-0.3976012,2189,3,650,flat,91,True,3,1,good,1.0
82556790,barrio Penya-Roja,València,València,Camins al Grau,es,Penya-Roja,39.457357,-0.3448311,3175,5,800,flat,66,True,1,1,good,1.0
84290259,Mare Nostrum,València,Alboraya,La Patacona,es,,39.4878181,-0.32473969999999996,4872,bj,750,flat,65,True,1,1,good,1.0
34909131,"Pie de la cruz, 9",València,València,Ciutat Vella,es,El Pilar,39.4732088,-0.3807636,381,1,700,flat,90,True,3,2,good,1.0
95754233,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4840724,-0.3653164,1766,5,700,flat,61,False,2,1,good,1.0
95742530,barrio Malilla,València,València,Quatre Carreres,es,Malilla,39.448424,-0.3780771,2524,2,600,flat,86,True,3,1,good,1.0
95738756,barrio El Botànic,València,València,Extramurs,es,El Botànic,39.4728265,-0.3889863,1026,3,850,flat,66,True,2,1,good,0.0
95734527,"Calle dels Sornells, 30",València,València,L'Eixample,es,Russafa,39.4600706,-0.3717275,1316,4,900,flat,61,True,3,1,good,1.0
95724185,barrio Safranar,València,València,Patraix,es,Safranar,39.462025,-0.3980065,2049,5,700,flat,100,True,3,1,good,1.0
95724033,barrio Beteró,València,València,Poblats Marítims,es,Beteró,39.4696847,-0.3361238,3532,7,950,flat,100,True,4,2,good,1.0
95722194,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4693281,-0.3307034,3999,bj,750,chalet,90,False,2,1,good,
95573089,Calle Gibraltar,València,València,L'Eixample,es,Russafa,39.4639091,-0.3791604,818,1,800,flat,65,True,2,1,good,1.0
95540646,Calle Benicarló,València,València,Benimaclet,es,Benimaclet,39.4852172,-0.3655137,1862,3,800,flat,86,True,3,2,good,1.0
95463465,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4739053,-0.3797565,377,3,850,flat,65,True,2,1,good,1.0
94952253,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.4765976,-0.37825749999999997,614,3,1000,flat,99,True,1,1,good,0.0
94853816,Barrio de la Luz,València,Xirivella,Barrio de la Luz,es,,39.463071,-0.415472,3401,1,750,duplex,99,True,1,1,good,1.0
94804810,barrio Ciutat de les Arts i de les Ciencies,València,València,Quatre Carreres,es,Ciutat de les Arts i de les Ciencies,39.447336,-0.360964,2991,10,1050,flat,84,True,2,2,good,1.0
94124780,barrio El Cabanyal-El Canyamelar,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4747637,-0.32696759999999997,4333,1,1300,studio,80,True,0,1,good,1.0
93682762,barrio El Carme,València,València,Ciutat Vella,es,El Carme,39.48251,-0.37917,1276,3,1100,flat,90,True,3,2,good,1.0
93394869,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4764557,-0.3765402,595,,1375,chalet,78,False,3,2,good,
93385526,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4755557,-0.3796402,534,bj,1050,chalet,78,False,3,2,good,
92227951,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4738109,-0.37565129999999997,328,2,1100,flat,78,False,2,1,good,0.0
91009334,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4707134,-0.37519589999999997,181,2,800,studio,60,True,0,1,good,1.0
92070668,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4705192,-0.3764596,94,1,750,flat,60,False,1,1,good,0.0
90491648,Benimàmet,València,Benimàmet,,es,,39.4966865,-0.4242428,4934,,1400,studio,50,True,0,1,good,0.0
90491639,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4710591,-0.3764244,70,1,1300,flat,97,True,2,2,good,1.0
90490512,Benimàmet,València,Benimàmet,,es,,39.4957865,-0.4250428,4934,bj,1400,studio,50,True,0,2,good,0.0
90368221,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4727687,-0.3868334,843,2,1300,flat,95,True,2,2,good,0.0
90323746,barrio La Petxina,València,València,Extramurs,es,La Petxina,39.4698489,-0.3876957,908,1,1500,flat,92,True,2,2,good,0.0
89938334,barrio El Grau,València,València,Poblats Marítims,es,El Grau,39.4626943,-0.3356965,3686,1,1000,studio,55,True,0,1,good,1.0
89096789,barrio La Seu,València,València,Ciutat Vella,es,La Seu,39.4735109,-0.3768513,267,2,1300,flat,78,True,2,1,good,0.0
88497367,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.4715328,-0.379864,230,3,1400,duplex,74,True,1,2,good,1.0
85319686,barrio El Mercat,València,València,Ciutat Vella,es,El Mercat,39.477231,-0.3825092,816,3,1600,flat,46,True,1,1,good,0.0
95739668,"lepanto, 29",València,Alboraya,Zona Ausias March,es,,39.4963292,-0.3482863,3745,1,550,flat,50,True,1,1,good,1.0
95688189,Calle Pintor Peiró s/n,València,València,El Pla del Real,es,Exposició,39.475188,-0.3641732,1208,2,900,flat,52,True,1,1,good,1.0
95652778,"Calle de Maria Fernanda d´Ocon, 5",València,València,Benicalap,es,Nou Benicalap,39.4975555,-0.3918094,3194,7,799,penthouse,85,True,2,2,good,1.0
95589192,"Calle Abén al Abbar, 8",València,València,Camins al Grau,es,Albors,39.4670868,-0.3523865,2179,3,844,flat,80,True,3,2,good,1.0
95542158,Avenida del Port,València,València,Camins al Grau,es,Aiora,39.4639392,-0.34242039999999996,3093,7,900,flat,98,True,3,2,good,1.0
95483055,"Mare Nostrum, 7",València,Alboraya,La Patacona,es,,39.4912412,-0.32609299999999997,4926,3,950,flat,85,True,2,2,good,1.0
95754483,Calle del Portal de Valldigna,València,València,Ciutat Vella,es,El Carme,39.4756556,-0.3807453,587,1,600,flat,63,True,1,1,good,1.0
95751757,"Plaza de la Virgen, 3",València,València,Ciutat Vella,es,La Seu,39.475987,-0.37555449999999996,559,4,600,studio,45,True,0,1,good,0.0
95748299,Avenida MALVARROSA,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4811985,-0.32630129999999996,4512,5,650,flat,69,False,2,1,good,1.0
95739297,Calle de la Creu Roja,València,València,Patraix,es,Vara de Quart,39.4625215,-0.413726,3274,,750,chalet,80,False,1,1,good,
95732672,Calle Andarella,València,Xirivella,Barrio de la Luz,es,,39.4609858,-0.412829,3256,3,750,duplex,88,True,1,1,good,1.0
95690403,"JUAN ALFONSO GIL ALBORS, 1",València,València,Camins al Grau,es,La Creu del Grau,39.4631908,-0.3474597,2703,5,750,flat,78,True,2,2,good,1.0
95687795,Calle San Juan de la Peña,València,València,Rascanya,es,Els Orriols,39.4932899,-0.3677353,2596,2,560,flat,56,True,3,1,good,0.0
95643395,"Garcilaso, 3",València,València,Ciutat Vella,es,El Carme,39.4791984,-0.37745249999999997,898,1,700,flat,91,True,2,2,good,0.0
95600245,"Calle Vidal de Blanes, 17",València,València,Poblats Marítims,es,El Grau,39.459578,-0.33478009999999997,3863,3,600,flat,65,True,2,1,good,1.0
28283098,"Calle Genaro la Huerta, 47",València,València,Benimaclet,es,Benimaclet,39.4865802,-0.3669945,1930,2,690,flat,68,True,2,1,good,1.0
95466189,Calle de Blanes,València,València,Ciutat Vella,es,El Mercat,39.4737659,-0.3783272,308,2,1300,flat,95,True,2,2,good,0.0
95383939,"SUECA, 81",València,València,L'Eixample,es,Russafa,39.4585302,-0.37283089999999997,1450,3,750,flat,75,True,2,1,good,1.0
95312739,Calle de Buenos Aires,València,València,L'Eixample,es,Russafa,39.4626185,-0.37594849999999996,952,2,1150,flat,58,True,1,1,good,1.0
95287384,Calle de la Corona,València,València,Ciutat Vella,es,El Carme,39.4789578,-0.3804643,914,1,850,flat,50,True,1,1,good,1.0
95200211,Passatge de Giner,València,València,Ciutat Vella,es,La Seu,39.4724745,-0.3757162,199,3,925,flat,75,True,1,1,good,1.0
95049184,Calle Creu Roja,València,València,Patraix,es,Vara de Quart,39.4597215,-0.414126,3410,1,800,duplex,100,True,1,1,good,1.0
94595741,Calle de la Sénia,València,València,Ciutat Vella,es,El Mercat,39.4754551,-0.3799884,536,1,840,flat,78,False,2,2,good,1.0
94595725,Calle de Joan Llorenç,València,València,Extramurs,es,La Petxina,39.4687489,-0.39089569999999996,1201,1,1000,flat,81,False,2,2,good,1.0
94565059,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4894959,-0.3267265,4792,2,869,flat,95,True,2,2,good,1.0
94564836,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4861959,-0.3287265,4487,bj,831,flat,63,True,1,1,good,1.0
94564661,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4863959,-0.32682649999999996,4647,2,749,flat,77,True,1,1,good,1.0
94564577,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4892959,-0.3296265,4558,8,933,penthouse,78,True,1,1,good,1.0
93863587,Calle del Mestre Aguilar,València,València,L'Eixample,es,Russafa,39.4585232,-0.3697779,1540,4,975,flat,74,True,2,1,good,0.0
91757359,Plaza del Col·legi del Patriarca,València,València,Ciutat Vella,es,La Xerea,39.4721067,-0.3749133,227,2,1000,flat,89,True,2,1,good,1.0
91491564,Calle de Mosén Femades,València,València,Ciutat Vella,es,Sant Francesc,39.4708076,-0.3765387,69,3,1200,studio,69,True,0,1,good,1.0
91099077,Calle de l'Almirall Cadarso,València,València,L'Eixample,es,Gran Vía,39.4645597,-0.3672165,1127,1,850,flat,90,True,2,1,good,1.0
88892608,Calle Pérez Pujol,València,València,Ciutat Vella,es,Sant Francesc,39.4676696,-0.37347359999999996,501,5,875,penthouse,60,True,1,1,good,1.0
95728704,Calle de la Reina,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4743998,-0.32626859999999996,4389,2,790,flat,68,True,3,1,good,0.0
95696049,Avenida de Pérez Galdós,València,València,L'Olivereta,es,Nou Moles,39.4684351,-0.39253319999999997,1346,8,700,flat,81,True,3,1,good,1.0
91649932,Avenida d'Aragó,València,València,El Pla del Real,es,Mestalla,39.4728711,-0.35716000000000003,1734,12,950,flat,90,True,3,2,good,1.0
95632648,Calle de Russafa,València,València,L'Eixample,es,Russafa,39.4660133,-0.37457799999999997,612,5,700,flat,68,False,2,1,good,1.0
95588544,Avenida d'Ausiàs March,València,València,Quatre Carreres,es,En Corts,39.4551389,-0.3725209,1822,7,990,flat,91,True,4,1,good,1.0
95586600,Avenida del Cid,València,València,Patraix,es,Patraix,39.4670661,-0.3965535,1718,en,1000,flat,70,True,2,1,good,1.0
95557422,barrio Sant Francesc,València,València,Ciutat Vella,es,Sant Francesc,39.4701034,-0.37912589999999996,197,10,1500,flat,60,True,2,1,good,1.0
95526822,Calle de l'Arquitecte Alfaro,València,València,Poblats Marítims,es,El Grau,39.4608873,-0.3368894,3645,,1400,flat,97,True,3,1,good,0.0
95098210,San Antonio,València,Mislata,La Constitución - Canaleta,es,,39.4752673,-0.4127769,3084,1,750,flat,55,True,1,1,good,1.0
95736412,Avenida Maestro Rodrigo,València,València,Campanar,es,Sant Pau,39.4845088,-0.40351929999999997,2702,2,850,flat,80,True,2,2,good,1.0
95757403,Avenida del Puerto,València,València,El Pla del Real,es,Mestalla,39.4685437,-0.35916119999999996,1577,3,780,flat,55,True,1,1,good,1.0
95727907,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4919622,-0.4000648,3034,21,1300,flat,100,True,2,2,good,1.0
95703633,Calle de la Beneficencia,València,València,Ciutat Vella,es,El Carme,39.4770747,-0.3813006,748,2,700,flat,55,True,1,1,good,1.0
81303138,Calle del Poeta Mas y Ros,València,València,Algirós,es,L'Amistat,39.46984,-0.35098,2258,7,850,flat,80,True,3,1,good,1.0
92815582,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4929972,-0.402096,3235,2,690,flat,36,True,1,1,good,1.0
92811759,barrio Benicalap,València,València,Benicalap,es,Benicalap,39.4950972,-0.400696,3340,2,600,studio,24,True,0,1,good,1.0
95713362,Avenida del Primado Reig,València,València,El Pla del Real,es,Ciutat Universitària,39.4772965,-0.35398179999999996,2110,5,900,flat,83,True,2,2,good,1.0
94745053,"Calle de la Reina Na Maria, 3",València,València,L'Eixample,es,Russafa,39.461241,-0.3725366,1170,4.0,850,flat,69,True,2,1,good,1.0
95496451,barrio Mestalla,València,València,El Pla del Real,es,Mestalla,39.4702847,-0.3551098,1901,4.0,750,flat,87,False,2,1,good,1.0
95029420,Buenos aires,València,València,L'Eixample,es,Russafa,39.4629925,-0.3766981,905,3.0,1000,flat,100,True,2,2,good,1.0
94772932,barrio Benimaclet,València,València,Benimaclet,es,Benimaclet,39.4863489,-0.36125579999999996,2178,6.0,1000,penthouse,85,True,3,1,good,1.0
95705805,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4903711,-0.4036221,3115,3.0,1100,flat,78,True,1,1,good,1.0
87546607,Calle PALANCIA s/n Valencia,València,València,Algirós,es,La Carrasca,39.4780106,-0.3527587,2236,7.0,650,penthouse,75,True,2,1,good,1.0
93744311,"Carrera de la Fonteta de Sant Lluís, 132",València,València,Quatre Carreres,es,Na Rovella,39.448788,-0.36885779999999996,2585,,700,flat,75,True,3,2,good,0.0
95689716,"Calle la Guardia Civil, 19",València,València,Benimaclet,es,Benimaclet,39.4824712,-0.35761719999999997,2104,6.0,700,flat,100,True,4,2,good,1.0
95657014,Conde Altea,València,València,L'Eixample,es,Gran Vía,39.4650789,-0.3641675,1307,2.0,1000,flat,91,True,4,1,good,1.0
95643118,Calle Micer Mascó s/n,València,València,El Pla del Real,es,Exposició,39.4756191,-0.3631216,1310,3.0,1200,flat,100,True,2,2,good,1.0
95606332,"Avenida de la Plata, 9",València,València,Quatre Carreres,es,En Corts,39.4533866,-0.3717551,2027,5.0,625,flat,60,True,1,1,good,1.0
95500568,"Juan de Garay, 4",València,València,Patraix,es,Barrio de Favara,39.453914,-0.39259659999999996,2323,1.0,530,flat,37,True,1,1,good,1.0
95514225,Calle Padre Viñas,València,València,Rascanya,es,Els Orriols,39.4950826,-0.3719963,2701,5.0,560,flat,51,True,2,1,good,1.0
95295261,Calle dels Adressadors,València,València,Ciutat Vella,es,El Mercat,39.4721439,-0.3781614,138,3.0,900,flat,90,True,3,1,good,1.0
94760617,barrio Mestalla,València,València,El Pla del Real,es,Mestalla,39.4731779,-0.3545317,1962,7.0,750,flat,66,True,2,1,good,1.0
94606098,Calle Antonio Ponz,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4791439,-0.3285706,4271,3.0,700,flat,70,True,2,1,good,0.0
92080214,"Plaza Mayor, 3",València,Mislata,La Constitución - Canaleta,es,,39.4748128,-0.4168674,3426,4.0,599,flat,64,True,2,1,good,1.0
94044303,"Calle Abén al Abbar, 8",València,València,Camins al Grau,es,Albors,39.4670868,-0.3523865,2179,4.0,725,flat,90,True,4,2,good,1.0
40559790,Calle d'Eugènia Viñes,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4672886,-0.326496,4376,,1500,flat,60,True,2,2,good,
40559802,Calle d'Eugènia Viñes,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4658886,-0.326796,4368,,1500,flat,90,True,2,2,good,
40559800,Calle d'Eugènia Viñes,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4685886,-0.324696,4518,,1500,flat,90,True,2,2,good,
95741725,"Avenida del Primado Reig, 111",València,València,La Saïdia,es,Trinitat,39.4850167,-0.364058,1914,4.0,680,flat,52,True,1,1,good,1.0
93592593,Avenida de las Cortes Valencianas,València,València,Campanar,es,Sant Pau,39.4901784,-0.4031113,3069,4.0,800,flat,90,True,2,2,good,1.0
29359997,"Troya, 10",València,València,Extramurs,es,La Roqueta,39.4671186,-0.38209689999999996,610,6.0,800,flat,94,True,2,1,good,1.0
95718805,"Calle Progreso, 313",València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.4726036,-0.3292249,4124,5.0,650,flat,59,False,2,1,good,0.0
95658681,barrio Torrefiel,València,València,Rascanya,es,Torrefiel,39.4957599,-0.37425739999999996,2751,3.0,675,flat,72,True,3,1,good,1.0
95633445,Avenida Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4683563,-0.39406929999999996,1477,2.0,750,flat,97,True,2,1,good,0.0
95633225,barrio Russafa,València,València,L'Eixample,es,Russafa,39.463146,-0.3675694,1214,1.0,1500,flat,75,True,2,1,good,1.0
89233451,Calle del Cabrit,València,València,Ciutat Vella,es,El Carme,39.4783769,-0.38117059999999997,874,4.0,2300,flat,50,False,1,1,good,1.0
95546337,Calle de Sant Joan Bosco,València,València,Rascanya,es,Torrefiel,39.4946699,-0.3689691,2712,5.0,750,flat,90,True,2,1,good,1.0
90603778,Paseo de l'Albereda,València,València,Camins al Grau,es,Penya-Roja,39.4542712,-0.344418,3383,3.0,750,flat,67,True,1,1,good,1.0
39340957,Avenida Mare Nostrum s/n,València,Alboraya,La Patacona,es,,39.4915893,-0.325468,4991,6.0,720,flat,78,True,2,1,good,1.0
90853865,"Serranos, 31",València,València,Ciutat Vella,es,El Carme,39.4788139,-0.3763188,858,5.0,800,studio,30,True,0,1,good,1.0
94244607,"Calle Pp Orriols PRR-3, 4 D",València,València,Rascanya,es,Sant Llorenç,39.4914599,-0.36553,2474,4.0,800,flat,87,True,2,2,good,1.0
92438581,Calle d'Escalante,València,València,Poblats Marítims,es,El Cabanyal-El Canyamelar,39.47235,-0.32956989999999997,4093,3.0,650,flat,60,True,1,1,good,0.0
95695188,"Avenida de la Plata, 9",València,València,Quatre Carreres,es,En Corts,39.4533866,-0.3717551,2027,,650,flat,60,True,2,2,good,1.0
94750800,Calle Reverendo José Pinazo,València,València,Benimaclet,es,Benimaclet,39.4868489,-0.36025579999999996,2276,6.0,1000,flat,85,True,3,1,good,1.0
95606550,"Calle de Campoamor, 50",València,València,Algirós,es,Ciutat Jardí,39.4709,-0.34723000000000004,2575,3.0,1000,flat,95,True,3,2,good,1.0
95595073,"Plaza Don Juan de Villarrasa, 12",València,València,Ciutat Vella,es,El Mercat,39.4736518,-0.3801692,377,2.0,850,flat,65,True,1,1,good,1.0
95586942,Paseo Olimpia Arozena Torres,València,València,L'Olivereta,es,Nou Moles,39.4719494,-0.3930147,1357,2.0,750,flat,95,True,2,1,good,0.0
85502272,Avenida Mare Nostrum,València,Alboraya,La Patacona,es,,39.4852121,-0.3249624,4752,,1450,flat,65,True,1,1,good,1.0
95582213,"Avenida de França, 157",València,València,Poblats Marítims,es,El Grau,39.4582165,-0.334964,3902,,650,flat,75,False,3,1,good,1.0
95543449,"Plaza Don Juan de Villarrasa, 12",València,València,Ciutat Vella,es,El Mercat,39.4736518,-0.3801692,377,2.0,850,flat,65,True,1,1,good,1.0
95534977,"Calle de Pere de València, 2",València,València,Algirós,es,L'Illa Perduda,39.4686836,-0.3383196,3351,3.0,900,flat,97,True,4,1,good,1.0
95406717,Calle d'Alvaro de Bazan,València,València,El Pla del Real,es,Jaume Roig,39.4827611,-0.36269239999999997,1797,4.0,975,flat,100,True,2,2,good,1.0
90295626,Plaza de l'Ajuntament,València,València,Ciutat Vella,es,Sant Francesc,39.4723396,-0.3756296,193,4.0,1300,flat,85,True,3,2,good,1.0
95333382,Calle de la Pianista Empar Iturbi,València,València,Jesús,es,La Raiosa,39.4532323,-0.3835224,2061,4.0,900,flat,95,True,3,2,good,1.0
95255561,Calle del Pintor Vila Prades,València,València,Extramurs,es,La Petxina,39.4720593,-0.38939009999999996,1048,2.0,800,flat,90,True,2,1,good,0.0
94922417,Paseo Serra d 'Espadá,València,Alboraya,La Patacona,es,,39.4893238,-0.3283812,4655,5.0,895,flat,86,False,2,2,good,1.0
94811135,barrio El Pla del Remei,València,València,L'Eixample,es,El Pla del Remei,39.4712376,-0.36740249999999997,844,7.0,1600,duplex,87,True,2,2,good,1.0
